date,account,type,category,amount,description
2025-08-23,AC125,Credit,Rent,2368.25,Monthly rent
2025-08-16,AC123,Debit,Rent,3475.03,Monthly rent
2025-08-26,AC123,Debit,Transport,583.34,Taxi or bus fare
2025-08-27,AC125,Debit,Entertainment,4056.29,Movie or event
2025-08-02,AC124,Credit,Utilities,126.49,Utility bill
2025-08-12,AC125,Credit,Utilities,4556.86,Utility bill
2025-08-03,AC123,Credit,Utilities,2795.48,Utility bill
2025-08-17,AC124,Credit,Transport,2612.94,Taxi or bus fare
2025-08-27,AC124,Credit,Utilities,78.49,Utility bill
2025-08-25,AC123,Debit,Entertainment,4130.97,Movie or event
2025-08-21,AC124,Debit,Rent,3931.07,Monthly rent
2025-08-26,AC123,Credit,Salary,1643.37,Monthly paycheck
2025-08-22,AC123,Credit,Rent,1289.82,Monthly rent
2025-08-02,AC124,Debit,Shopping,1840.66,Purchased items
2025-08-03,AC123,Credit,Food,4764.52,Lunch at cafe
2025-08-30,AC125,Debit,Utilities,2846.33,Utility bill
2025-08-01,AC123,Debit,Entertainment,3199.81,Movie or event
2025-08-10,AC123,Debit,Utilities,3050.77,Utility bill
2025-08-18,AC125,Debit,Utilities,2048.04,Utility bill
2025-08-02,AC124,Debit,Rent,4570.86,Monthly rent
2025-08-13,AC124,Credit,Rent,4744.63,Monthly rent
2025-08-08,AC125,Debit,Food,651.43,Lunch at cafe
2025-08-26,AC123,Credit,Transport,2527.28,Taxi or bus fare
2025-08-28,AC124,Credit,Rent,2575.12,Monthly rent
2025-08-06,AC125,Debit,Utilities,1390.56,Utility bill
2025-08-26,AC123,Debit,Entertainment,2896.99,Movie or event
2025-08-10,AC125,,Transport,1117.16,Taxi or bus fare
2025-08-08,AC124,Debit,Transport,4308.30,Taxi or bus fare
2025-08-10,AC124,Credit,Entertainment,1270.70,Movie or event
2025-08-23,AC124,Credit,Entertainment,975.84,Movie or event
2025-08-12,AC124,Credit,Rent,3585.52,Monthly rent
2025-08-02,AC124,Debit,Salary,4402.87,Monthly paycheck
2025-08-17,AC123,Debit,Food,-2645.07,Lunch at cafe
2025-08-18,AC123,Credit,Entertainment,3769.19,Movie or event
2025-08-19,AC123,Credit,Shopping,2445.59,Purchased items
2025-08-11,AC123,Credit,Food,4435.75,Lunch at cafe
2025-08-08,AC124,Debit,Shopping,-4922.29,Purchased items
2025-08-22,AC125,Debit,Entertainment,4658.48,Movie or event
2025-08-25,AC124,Debit,Salary,2661.30,Monthly paycheck
2025-08-31,AC123,Debit,Transport,631.66,Taxi or bus fare
2025-08-31,AC124,Credit,Transport,3493.22,Taxi or bus fare
2025-08-12,AC124,Credit,Shopping,4523.54,Purchased items
2025-08-05,AC125,Debit,Utilities,2284.29,Utility bill
2025-08-18,AC125,Credit,Shopping,3890.53,Purchased items
2025-08-29,AC124,Debit,Entertainment,1414.92,Movie or event
2025-08-22,AC124,Credit,Utilities,2211.92,Utility bill
2025-08-16,AC123,Debit,Salary,4342.53,Monthly paycheck
2025-08-13,AC125,Credit,Utilities,81.97,Utility bill
2025-08-20,AC123,Debit,Rent,3700.55,Monthly rent
2025-08-31,AC125,Debit,Shopping,4322.32,Purchased items
2025-08-30,AC123,Credit,Food,686.80,Lunch at cafe
2025-08-30,AC125,Credit,Utilities,2065.31,Utility bill
2025-08-17,AC125,Credit,Salary,3417.09,Monthly paycheck
2025-08-19,AC125,Debit,Utilities,3109.17,Utility bill
2025-08-06,AC125,Credit,Salary,3169.62,Monthly paycheck
2025-08-21,AC123,Credit,Rent,95.73,Monthly rent
2025-08-09,AC125,Debit,Salary,3696.22,Monthly paycheck
2025-08-13,AC125,,Entertainment,2311.54,Movie or event
2025-08-07,AC123,Debit,Shopping,3706.64,Purchased items
2025-08-03,AC123,Credit,Shopping,791.42,Purchased items
2025-08-22,AC124,Credit,Entertainment,3028.34,Movie or event
2025-08-25,AC123,Credit,Shopping,1280.54,Purchased items
2025-08-09,AC123,Credit,Shopping,886.07,Purchased items
2025-08-05,AC123,Debit,Rent,3013.27,Monthly rent
2025-08-25,AC124,Debit,Rent,958.16,Monthly rent
2025-08-25,AC123,Debit,Entertainment,2209.88,Movie or event
2025-08-06,AC125,Credit,Transport,3345.47,Taxi or bus fare
2025-08-22,AC123,Debit,Utilities,4331.99,Utility bill
2025-08-11,AC124,Debit,Entertainment,1611.49,Movie or event
2025-08-31,AC123,Credit,Rent,424.06,Monthly rent
2025-08-19,AC125,Debit,Transport,1183.84,Taxi or bus fare
2025-08-09,AC125,Credit,Food,2365.01,Lunch at cafe
2025-08-13,AC123,,Food,3277.36,Lunch at cafe
2025-08-09,AC125,Credit,Food,4725.22,Lunch at cafe
2025-08-02,AC123,Debit,Transport,2766.21,Taxi or bus fare
2025-08-12,AC123,Credit,Salary,2519.55,Monthly paycheck
2025-08-13,AC123,Debit,Shopping,3831.75,Purchased items
2025-08-10,AC124,Debit,Shopping,606.55,Purchased items
2025-08-22,AC124,Credit,Utilities,905.01,Utility bill
2025-08-13,AC125,Credit,Entertainment,531.73,Movie or event
2025-08-27,AC125,Debit,Transport,3764.72,Taxi or bus fare
2025-08-05,AC125,Debit,Transport,1883.29,Taxi or bus fare
2025-08-13,AC125,Debit,Transport,4801.80,Taxi or bus fare
2025-08-17,AC125,Debit,Shopping,3426.49,Purchased items
2025-08-23,AC125,Debit,Rent,318.70,Monthly rent
2025-08-06,AC124,Debit,Transport,3869.62,Taxi or bus fare
2025-08-11,AC125,Debit,Salary,1470.10,Monthly paycheck
2025-08-10,AC124,Debit,Rent,93.72,Monthly rent
2025-08-04,AC123,Credit,Food,3302.03,Lunch at cafe
2025-08-09,AC124,Credit,Rent,1927.92,Monthly rent
2025-08-17,AC125,Debit,Utilities,1596.56,Utility bill
2025-08-02,AC124,Credit,Entertainment,3802.65,Movie or event
2025-08-14,AC124,Credit,Rent,3478.93,Monthly rent
2025-08-17,AC125,Debit,Entertainment,4862.50,Movie or event
2025-08-03,AC123,Credit,Utilities,3994.25,Utility bill
2025-08-10,AC123,Credit,Utilities,370.98,Utility bill
2025-08-01,AC124,,Rent,2110.75,Monthly rent
2025-08-25,AC124,Credit,Entertainment,768.16,Movie or event
2025-08-17,AC124,Debit,Utilities,129.89,Utility bill
2025-08-29,AC124,Debit,Entertainment,1214.35,Movie or event
2025-08-18,AC123,Credit,Entertainment,4405.80,Movie or event
2025-08-09,AC124,Credit,Entertainment,3564.42,Movie or event
2025-08-30,AC124,Credit,Food,584.92,Lunch at cafe
2025-08-23,AC123,,Utilities,1687.45,Utility bill
2025-08-31,AC124,Credit,Salary,3850.38,Monthly paycheck
2025-08-29,AC125,Debit,Rent,4143.65,Monthly rent
2025-08-06,AC123,Credit,Salary,103.24,Monthly paycheck
2025-08-19,AC124,Credit,Salary,2266.11,Monthly paycheck
2025-08-23,AC124,Credit,Transport,328.93,Taxi or bus fare
2025-08-30,AC125,Credit,Utilities,219.47,Utility bill
2025-08-24,AC125,Debit,Food,4370.39,Lunch at cafe
2025-08-01,AC125,,Rent,1481.08,Monthly rent
2025-08-09,AC124,Credit,Food,4273.75,Lunch at cafe
2025-08-05,AC124,Debit,Shopping,646.06,Purchased items
2025-08-11,AC124,Debit,Food,4332.20,Lunch at cafe
2025-08-29,AC124,Debit,Food,1222.32,Lunch at cafe
2025-08-16,AC125,Credit,Entertainment,2233.69,Movie or event
2025-08-29,AC123,Credit,Transport,1001.49,Taxi or bus fare
2025-08-01,AC123,Credit,Utilities,141.35,Utility bill
2025-08-30,AC124,Credit,Utilities,1951.40,Utility bill
2025-08-02,AC123,Debit,Utilities,1359.56,Utility bill
2025-08-06,AC124,Credit,Rent,1641.87,Monthly rent
2025-08-16,AC124,Debit,Food,1938.37,Lunch at cafe
2025-08-16,AC123,Debit,Utilities,4875.57,Utility bill
2025-08-16,AC123,Credit,Transport,2667.64,Taxi or bus fare
2025-08-21,AC125,Credit,Food,913.61,Lunch at cafe
2025-08-14,AC125,Debit,Utilities,933.47,Utility bill
2025-08-06,AC125,Debit,Rent,3893.54,Monthly rent
2025-08-10,AC125,Debit,Utilities,3159.77,Utility bill
2025-08-17,AC125,Credit,Rent,287.54,Monthly rent
2025-08-26,AC124,Credit,Shopping,4807.39,Purchased items
2025-08-18,AC125,Debit,Entertainment,3498.29,
2025-08-04,AC123,Credit,Rent,4645.63,Monthly rent
2025-08-09,AC125,Credit,Food,404.49,Lunch at cafe
2025-08-15,AC125,Debit,Salary,3111.82,Monthly paycheck
2025-08-06,AC124,Debit,Shopping,1663.85,Purchased items
2025-08-21,AC124,,Food,3889.65,Lunch at cafe
2025-08-05,AC125,Credit,Utilities,1750.44,Utility bill
2025-08-31,AC123,Credit,Shopping,1788.82,Purchased items
2025-08-30,AC125,Debit,Rent,4135.44,Monthly rent
2025-08-03,AC125,Credit,Shopping,658.41,Purchased items
2025-08-23,AC123,Credit,Rent,3391.07,Monthly rent
2025-08-11,AC125,Debit,Shopping,3633.33,Purchased items
2025-08-25,AC125,Credit,Rent,1083.16,Monthly rent
2025-08-09,AC124,Credit,Rent,4271.36,Monthly rent
2025-08-06,AC123,Credit,Utilities,4593.76,Utility bill
2025-08-24,AC124,Credit,Food,3661.10,Lunch at cafe
2025-08-30,AC125,Credit,Utilities,2520.59,Utility bill
2025-08-26,AC123,Debit,Rent,1541.73,Monthly rent
2025-08-10,AC124,Credit,Food,1404.92,Lunch at cafe
2025-08-28,AC125,Debit,Utilities,3682.96,Utility bill
2025-08-02,AC124,Credit,Transport,3963.63,Taxi or bus fare
2025-08-20,AC123,Credit,Transport,1325.69,Taxi or bus fare
2025-08-01,AC124,Debit,Utilities,251.29,Utility bill
2025-08-10,AC123,Credit,Transport,4734.41,Taxi or bus fare
2025-08-09,AC123,Debit,Food,4428.04,Lunch at cafe
2025-08-05,AC123,Debit,Transport,4162.00,Taxi or bus fare
2025-08-15,AC125,Debit,Rent,1058.95,Monthly rent
2025-08-28,AC124,Credit,Salary,2777.65,Monthly paycheck
2025-08-31,AC123,Credit,Transport,1120.80,Taxi or bus fare
2025-08-09,AC124,Debit,Entertainment,2358.87,Movie or event
2025-08-14,AC123,Debit,Salary,4141.92,Monthly paycheck
2025-08-19,AC123,Debit,Food,3798.16,Lunch at cafe
2025-08-19,AC124,Debit,Food,4150.94,Lunch at cafe
2025-08-13,AC125,,Entertainment,725.28,Movie or event
2025-08-07,AC125,Credit,Shopping,3125.87,Purchased items
2025-08-30,AC124,Debit,Shopping,588.19,Purchased items
2025-08-14,AC124,Debit,Transport,945.31,Taxi or bus fare
2025-08-23,AC125,Debit,Shopping,3312.20,Purchased items
2025-08-10,AC125,Debit,Entertainment,2449.37,Movie or event
2025-08-14,AC124,Credit,Transport,1151.88,Taxi or bus fare
2025-08-23,AC123,Debit,Shopping,1520.12,Purchased items
2025-08-24,AC125,Debit,Rent,3419.03,Monthly rent
2025-08-08,AC123,Debit,Entertainment,4042.33,Movie or event
2025-08-24,AC124,Debit,Rent,1390.29,Monthly rent
2025-08-25,AC125,Debit,Salary,1642.21,Monthly paycheck
2025-08-26,AC123,Debit,Salary,-858.91,Monthly paycheck
2025-08-01,AC123,Credit,Entertainment,542.65,Movie or event
2025-08-26,AC124,Credit,Shopping,2707.05,Purchased items
2025-08-12,AC124,Debit,Salary,3119.14,Monthly paycheck
2025-08-02,AC124,Debit,Food,4564.40,
2025-08-03,AC123,Credit,Rent,-1798.27,Monthly rent
2025-08-14,AC124,Credit,Food,2422.69,Lunch at cafe
2025-08-31,AC123,Debit,Utilities,651.60,Utility bill
2025-08-02,AC125,Debit,Transport,1490.37,Taxi or bus fare
2025-08-09,AC125,Credit,Entertainment,3778.63,Movie or event
2025-08-12,AC124,Credit,Shopping,4161.55,Purchased items
2025-08-20,AC125,Credit,Utilities,4382.35,
2025-08-10,AC125,Credit,Utilities,3289.92,Utility bill
2025-08-28,AC125,Credit,Entertainment,4882.18,Movie or event
2025-08-01,AC124,Credit,Rent,1577.23,Monthly rent
2025-08-11,AC124,,Food,3894.65,Lunch at cafe
2025-08-19,AC124,Credit,Shopping,1257.09,Purchased items
2025-08-11,AC123,Debit,Entertainment,4342.07,Movie or event
2025-08-13,AC125,Credit,Rent,2020.09,Monthly rent
2025-08-30,AC125,Credit,Transport,138.50,Taxi or bus fare
2025-08-21,AC125,Credit,Food,1616.23,Lunch at cafe
2025-08-24,AC123,Debit,Rent,70.00,Monthly rent
2025-08-17,AC123,Credit,Entertainment,75.11,Movie or event
2025-08-10,AC125,Debit,Transport,3738.57,Taxi or bus fare
2025-08-13,AC124,Debit,Food,1666.05,Lunch at cafe
2025-08-16,AC125,Debit,Food,2463.17,Lunch at cafe
2025-08-08,AC124,Credit,Rent,3627.80,Monthly rent
2025-08-19,AC124,Debit,Salary,3062.15,
2025-08-15,AC124,Debit,Salary,1016.21,Monthly paycheck
2025-08-11,AC124,Credit,Rent,1685.86,Monthly rent
2025-08-24,AC124,Credit,Salary,241.93,Monthly paycheck
2025-08-14,AC123,Credit,Food,1969.16,Lunch at cafe
2025-08-13,AC125,Debit,Food,1608.80,Lunch at cafe
2025-08-29,AC124,Credit,Shopping,310.23,Purchased items
2025-08-25,AC124,Credit,Utilities,1906.56,Utility bill
2025-08-06,AC125,,Shopping,1079.05,Purchased items
2025-08-06,AC125,Credit,Food,3037.67,Lunch at cafe
2025-08-18,AC124,Credit,Transport,1289.70,Taxi or bus fare
2025-08-02,AC123,Credit,Transport,4454.42,Taxi or bus fare
2025-08-18,AC124,Debit,Rent,4115.33,Monthly rent
2025-08-02,AC125,Credit,Rent,2250.74,
2025-08-16,AC125,Debit,Shopping,3477.21,Purchased items
2025-08-06,AC124,Debit,Entertainment,3638.77,Movie or event
2025-08-28,AC125,Credit,Utilities,66.22,Utility bill
2025-08-09,AC125,Debit,Utilities,4854.31,Utility bill
2025-08-17,AC124,Credit,Transport,1009.01,Taxi or bus fare
2025-08-13,AC124,Debit,Rent,786.78,Monthly rent
2025-08-10,AC125,Debit,Rent,78.43,Monthly rent
2025-08-03,AC123,,Utilities,1127.21,Utility bill
2025-08-09,AC125,Credit,Rent,3635.76,Monthly rent
2025-08-12,AC123,Debit,Shopping,3566.18,Purchased items
2025-08-17,AC124,Debit,Transport,2772.27,Taxi or bus fare
2025-08-21,AC125,Debit,Salary,1576.00,Monthly paycheck
2025-08-23,AC125,Debit,Entertainment,2160.66,Movie or event
2025-08-02,AC123,Credit,Transport,-323.91,Taxi or bus fare
2025-08-21,AC124,Credit,Salary,188.82,Monthly paycheck
2025-08-12,AC124,Credit,Utilities,3533.83,Utility bill
2025-08-14,AC123,Credit,Entertainment,784.65,Movie or event
2025-08-21,AC125,Debit,Food,4538.55,Lunch at cafe
2025-08-12,AC123,Debit,Shopping,189.04,Purchased items
2025-08-23,AC124,Credit,Transport,3178.66,Taxi or bus fare
2025-08-11,AC124,Debit,Utilities,3341.65,Utility bill
2025-08-16,AC125,Credit,Utilities,4022.21,Utility bill
2025-08-26,AC124,Debit,Salary,3307.41,Monthly paycheck
2025-08-28,AC125,Credit,Shopping,2023.20,Purchased items
2025-08-06,AC123,Debit,Salary,3108.11,Monthly paycheck
2025-08-18,AC125,Credit,Transport,4601.01,Taxi or bus fare
2025-08-12,AC125,Credit,Salary,3757.76,Monthly paycheck
2025-08-14,AC124,Credit,Salary,2746.09,Monthly paycheck
2025-08-19,AC123,Credit,Shopping,1959.00,Purchased items
2025-08-17,AC123,Debit,Shopping,233.80,Purchased items
2025-08-31,AC125,Credit,Salary,2167.49,Monthly paycheck
2025-08-13,AC123,Credit,Food,1278.57,Lunch at cafe
2025-08-10,AC124,Credit,Utilities,3981.28,Utility bill
2025-08-09,AC125,,Shopping,3210.27,Purchased items
2025-08-24,AC125,Debit,Utilities,4513.76,Utility bill
2025-08-09,AC125,Credit,Salary,-2353.35,Monthly paycheck
2025-08-12,AC125,Debit,Rent,2018.96,Monthly rent
2025-08-13,AC124,Credit,Shopping,1603.35,Purchased items
2025-08-31,AC125,Debit,Salary,1261.98,Monthly paycheck
2025-08-07,AC125,Credit,Transport,4954.79,Taxi or bus fare
2025-08-23,AC125,Debit,Salary,4048.14,Monthly paycheck
2025-08-27,AC123,Credit,Rent,2548.54,Monthly rent
2025-08-02,AC125,,Rent,1877.68,Monthly rent
2025-08-27,AC124,Debit,Entertainment,1728.41,Movie or event
2025-08-01,AC123,Credit,Entertainment,2209.46,Movie or event
2025-08-21,AC123,Debit,Food,3989.08,Lunch at cafe
2025-08-31,AC123,Debit,Food,1175.57,Lunch at cafe
2025-08-08,AC125,Debit,Rent,3733.34,Monthly rent
2025-08-21,AC124,Credit,Utilities,4678.75,Utility bill
2025-08-25,AC125,Debit,Food,2419.00,Lunch at cafe
2025-08-13,AC124,Debit,Entertainment,1376.44,Movie or event
2025-08-29,AC125,Credit,Utilities,1428.04,Utility bill
2025-08-08,AC124,Debit,Utilities,4234.12,Utility bill
2025-08-12,AC124,Debit,Transport,2230.25,Taxi or bus fare
2025-08-10,AC123,Credit,Entertainment,3912.94,Movie or event
2025-08-07,AC124,Debit,Shopping,2062.32,Purchased items
2025-08-02,AC123,Debit,Food,4713.91,Lunch at cafe
2025-08-15,AC125,Credit,Shopping,2016.94,Purchased items
2025-08-08,AC125,Debit,Utilities,597.98,Utility bill
2025-08-05,AC123,Debit,Shopping,686.34,Purchased items
2025-08-02,AC124,Debit,Rent,51.76,Monthly rent
2025-08-10,AC125,Credit,Utilities,2754.94,Utility bill
2025-08-10,AC124,Debit,Utilities,4818.16,Utility bill
2025-08-02,AC123,Debit,Rent,3185.49,Monthly rent
2025-08-17,AC123,Debit,Transport,3761.70,Taxi or bus fare
2025-08-26,AC124,Debit,Transport,3893.36,Taxi or bus fare
2025-08-24,AC123,Credit,Shopping,4387.91,Purchased items
2025-08-23,AC123,Credit,Salary,1053.45,Monthly paycheck
2025-08-04,AC123,Debit,Shopping,786.39,Purchased items
2025-08-28,AC124,Debit,Rent,2434.24,Monthly rent
2025-08-22,AC123,Debit,Rent,3016.98,Monthly rent
2025-08-19,AC125,Credit,Shopping,403.57,Purchased items
2025-08-20,AC123,Credit,Salary,4208.74,Monthly paycheck
2025-08-19,AC123,Debit,Salary,2500.61,Monthly paycheck
2025-08-09,AC124,Debit,Shopping,2891.09,Purchased items
2025-08-15,AC125,Debit,Transport,2718.58,Taxi or bus fare
2025-08-05,AC124,Credit,Rent,4326.74,Monthly rent
2025-08-06,AC123,Debit,Food,2892.80,Lunch at cafe
2025-08-29,AC123,Credit,Shopping,865.95,Purchased items
2025-08-17,AC125,Debit,Food,4838.49,Lunch at cafe
2025-08-05,AC125,Credit,Utilities,2591.60,Utility bill
2025-08-14,AC124,Credit,Food,132.99,Lunch at cafe
2025-08-13,AC123,Credit,Utilities,774.60,Utility bill
2025-08-20,AC124,Credit,Shopping,686.82,Purchased items
2025-08-15,AC125,Debit,Transport,2909.22,Taxi or bus fare
2025-08-28,AC125,Credit,Food,4498.13,Lunch at cafe
2025-08-17,AC124,Credit,Rent,4347.88,Monthly rent
2025-08-27,AC124,Credit,Shopping,2235.14,Purchased items
2025-08-25,AC124,Debit,Rent,2804.82,Monthly rent
2025-08-22,AC125,Credit,Entertainment,1541.03,Movie or event
2025-08-04,AC123,Credit,Rent,3248.33,Monthly rent
2025-08-18,AC123,Credit,Utilities,2205.83,Utility bill
2025-08-28,AC123,Debit,Rent,1950.98,Monthly rent
2025-08-08,AC125,Credit,Entertainment,1599.85,Movie or event
2025-08-18,AC125,Credit,Food,4717.33,Lunch at cafe
2025-08-18,AC125,Debit,Utilities,1013.17,Utility bill
2025-08-29,AC123,Credit,Transport,558.88,Taxi or bus fare
2025-08-24,AC124,Credit,Salary,4795.75,Monthly paycheck
2025-08-22,AC123,Credit,Shopping,3335.45,Purchased items
2025-08-23,AC124,Debit,Entertainment,442.66,Movie or event
2025-08-22,AC125,Debit,Transport,132.87,Taxi or bus fare
2025-08-26,AC123,,Utilities,4018.94,Utility bill
2025-08-28,AC123,Debit,Entertainment,3455.43,Movie or event
2025-08-21,AC125,Debit,Entertainment,3154.01,Movie or event
2025-08-22,AC125,Credit,Utilities,2549.05,Utility bill
2025-08-29,AC125,Credit,Utilities,719.27,Utility bill
2025-08-20,AC125,Debit,Salary,4728.94,Monthly paycheck
2025-08-27,AC125,Credit,Rent,4058.94,Monthly rent
2025-08-12,AC124,Credit,Food,546.94,Lunch at cafe
2025-08-07,AC125,Credit,Salary,4812.97,Monthly paycheck
2025-08-21,AC125,Credit,Transport,-2748.92,Taxi or bus fare
2025-08-15,AC125,Credit,Transport,4878.39,Taxi or bus fare
2025-08-05,AC124,Credit,Food,3982.42,Lunch at cafe
2025-08-02,AC125,Credit,Entertainment,3735.63,Movie or event
2025-08-30,AC124,Debit,Rent,1797.83,Monthly rent
2025-08-13,AC123,Credit,Shopping,3839.68,Purchased items
2025-08-03,AC123,Credit,Shopping,3113.99,Purchased items
2025-08-17,AC125,Debit,Transport,2165.46,Taxi or bus fare
2025-08-19,AC125,Credit,Shopping,3022.43,Purchased items
2025-08-25,AC124,Debit,Shopping,2511.90,Purchased items
2025-08-12,AC124,Debit,Transport,2918.50,Taxi or bus fare
2025-08-04,AC123,Credit,Entertainment,68.03,Movie or event
2025-08-24,AC125,Debit,Rent,1058.22,Monthly rent
2025-08-04,AC123,Debit,Entertainment,2281.83,Movie or event
2025-08-22,AC124,Debit,Food,91.66,Lunch at cafe
2025-08-30,AC123,Credit,Entertainment,1442.03,Movie or event
2025-08-03,AC125,,Shopping,108.24,Purchased items
2025-08-31,AC125,Debit,Utilities,4597.01,Utility bill
2025-08-21,AC123,Debit,Food,1459.36,Lunch at cafe
2025-08-07,AC124,Debit,Salary,156.48,Monthly paycheck
2025-08-28,AC124,Debit,Rent,1194.24,Monthly rent
2025-08-14,AC125,Debit,Food,-372.19,Lunch at cafe
2025-08-02,AC123,Credit,Shopping,2476.69,Purchased items
2025-08-05,AC125,Credit,Salary,2138.22,Monthly paycheck
2025-08-07,AC123,Credit,Salary,4886.04,Monthly paycheck
2025-08-13,AC124,Debit,Entertainment,2787.89,Movie or event
2025-08-20,AC125,,Transport,2898.77,Taxi or bus fare
2025-08-16,AC123,Debit,Shopping,1602.59,Purchased items
2025-08-06,AC123,Debit,Entertainment,4147.08,Movie or event
2025-08-30,AC124,Credit,Shopping,-1023.23,Purchased items
2025-08-31,AC125,Credit,Shopping,2571.52,Purchased items
2025-08-24,AC125,Credit,Salary,3946.36,Monthly paycheck
2025-08-14,AC124,Credit,Utilities,707.72,Utility bill
2025-08-28,AC123,Credit,Utilities,4066.82,Utility bill
2025-08-31,AC123,Debit,Food,1822.42,Lunch at cafe
2025-08-31,AC123,Debit,Salary,2892.95,Monthly paycheck
2025-08-16,AC123,Debit,Shopping,2500.95,Purchased items
2025-08-27,AC123,Credit,Rent,641.56,Monthly rent
2025-08-11,AC124,Debit,Utilities,3287.41,Utility bill
2025-08-18,AC125,Credit,Utilities,4635.32,Utility bill
2025-08-20,AC124,Credit,Utilities,4583.72,Utility bill
2025-08-21,AC123,Debit,Food,3544.83,Lunch at cafe
2025-08-19,AC124,Debit,Salary,1641.95,Monthly paycheck
2025-08-31,AC125,Debit,Rent,1319.72,Monthly rent
2025-08-12,AC124,Debit,Entertainment,1403.94,Movie or event
2025-08-22,AC125,,Entertainment,1687.73,Movie or event
2025-08-24,AC125,Credit,Salary,3472.43,Monthly paycheck
2025-08-25,AC125,Debit,Food,3126.86,Lunch at cafe
2025-08-28,AC125,Credit,Rent,1733.21,Monthly rent
2025-08-11,AC124,Debit,Utilities,1537.09,Utility bill
2025-08-02,AC125,Credit,Food,2772.64,Lunch at cafe
2025-08-12,AC124,Debit,Entertainment,1181.83,Movie or event
2025-08-29,AC123,Debit,Entertainment,1830.80,Movie or event
2025-08-15,AC123,Debit,Entertainment,1668.73,Movie or event
2025-08-02,AC123,Debit,Rent,1794.68,Monthly rent
2025-08-20,AC123,Credit,Transport,325.11,Taxi or bus fare
2025-08-12,AC125,Credit,Salary,3087.42,Monthly paycheck
2025-08-03,AC125,Credit,Shopping,2104.39,Purchased items
2025-08-04,AC123,Debit,Rent,979.65,Monthly rent
2025-08-23,AC123,Debit,Utilities,1846.32,Utility bill
